# Constructed from biom file
#OTU ID	206534	206536	206538	206547	206548	206561	206562	206563	206564	206569	206570	206571	206572	206603	206604	206605	206608	206609	206614	206615	206617	206618	206619	206622	206624	206625	206629	206630	206635	206636	206643	206644	206645	206646	206647	206648	206655	206656	206657	206658	206659	206660	206667	206668	206670	206671	206672	206673	206675	206676	206677	206678	206681	206683	206684	206695	206700	206701	206702	206703	206704	206708	206709	206710	206711	206712	206713	206718	206719	206720	206721	206724	206725	206726	206727	206728	206729	206730	206731	206732	206733	206734	206738	206739	206740	206741	206742	206743	206746	206747	206750	206751	206752	206753	206754	206755	206756	206757	206758	206761	206762	206766	206767	206768	206769	206770	214994	214995	215003	215004	215007	215008	215009	215010	215023	215048	215050	215055	215056	215057	215058	215061	215062	215067	215074	215075	215076	215077	215080	215084	215085	219633	219634	219638	219643	219644	219645	219646	219651	219652	219653	219654	219655	219656	219657	219658	219659	219668	219669	219670	219675	219676	219691	219693	222170	222171	224323	224324	224325	224326	224327	224328	224330	224844	224845
99deb3c5ecb022ec05609ebd1112a557	11.0	13.0	5.0	6.0	19.0	1788.0	3373.0	3325.0	646.0	4996.0	4855.0	11755.0	8862.0	20172.0	1788.0	2735.0	8660.0	5853.0	775.0	3206.0	358.0	333.0	752.0	0.0	71.0	1457.0	714.0	3928.0	3095.0	16.0	0.0	0.0	40.0	3109.0	7088.0	11170.0	0.0	49.0	2634.0	1482.0	1897.0	4101.0	10171.0	357.0	14.0	17.0	15.0	10660.0	204.0	148.0	2223.0	5451.0	228.0	6486.0	7963.0	261.0	12.0	49.0	43.0	9295.0	4431.0	12502.0	18653.0	11168.0	11077.0	0.0	0.0	0.0	16.0	6415.0	5759.0	6598.0	14136.0	19345.0	6554.0	4914.0	44.0	30.0	676.0	732.0	25.0	16.0	0.0	0.0	5268.0	7366.0	6017.0	7483.0	21551.0	17077.0	10074.0	8500.0	9136.0	7870.0	12324.0	13276.0	14842.0	28542.0	28399.0	28010.0	13484.0	16179.0	7061.0	7.0	9.0	15621.0	0.0	0.0	1498.0	341.0	11395.0	5154.0	4045.0	2917.0	1330.0	3362.0	6281.0	9206.0	4210.0	8319.0	2381.0	261.0	147.0	1550.0	0.0	19757.0	16207.0	0.0	1858.0	2864.0	2402.0	487.0	320.0	1895.0	1893.0	843.0	10455.0	6127.0	2280.0	2194.0	1779.0	800.0	1090.0	950.0	4.0	0.0	416.0	3.0	243.0	382.0	2074.0	1543.0	0.0	559.0	0.0	0.0	8250.0	13007.0	6735.0	6015.0	11140.0	12297.0	18163.0	1739.0	6736.0
f5f5e0da89730462abaf6301a9557193	486.0	513.0	160.0	0.0	0.0	756.0	2571.0	4581.0	769.0	743.0	1273.0	1507.0	992.0	3979.0	1601.0	3916.0	3431.0	1914.0	0.0	0.0	0.0	0.0	0.0	456.0	38.0	132.0	511.0	674.0	7116.0	84.0	8.0	0.0	0.0	2111.0	0.0	0.0	435.0	160.0	1276.0	1703.0	0.0	11.0	0.0	0.0	2318.0	0.0	0.0	1360.0	532.0	934.0	2336.0	1822.0	233.0	3272.0	2881.0	0.0	8.0	0.0	0.0	1041.0	1811.0	8919.0	7543.0	8812.0	7437.0	750.0	941.0	5313.0	6860.0	1174.0	606.0	152.0	13639.0	9379.0	14989.0	18279.0	0.0	0.0	2098.0	1294.0	260.0	421.0	4934.0	6898.0	3832.0	3152.0	3244.0	1192.0	10555.0	7984.0	3078.0	2843.0	5604.0	5032.0	2645.0	2389.0	1850.0	14.0	0.0	0.0	13.0	4123.0	1630.0	0.0	0.0	5948.0	5.0	22.0	518.0	64.0	3859.0	1346.0	2717.0	3591.0	67.0	575.0	3380.0	568.0	669.0	1616.0	743.0	1079.0	996.0	1919.0	28.0	8329.0	6464.0	179.0	529.0	236.0	178.0	3506.0	1883.0	4251.0	2758.0	0.0	0.0	0.0	3311.0	3472.0	4963.0	5096.0	718.0	449.0	0.0	0.0	207.0	0.0	6262.0	4045.0	0.0	0.0	3533.0	926.0	209.0	850.0	5484.0	4063.0	1383.0	1761.0	6156.0	6120.0	2718.0	4743.0	9431.0
2c982937754e6321f861027032db80f7	12105.0	10525.0	4613.0	0.0	0.0	35.0	93.0	463.0	103.0	37.0	45.0	0.0	0.0	0.0	1160.0	3114.0	0.0	0.0	97.0	426.0	823.0	291.0	1072.0	0.0	0.0	0.0	16.0	0.0	2985.0	27.0	0.0	0.0	161.0	4828.0	0.0	0.0	58.0	242.0	532.0	195.0	0.0	0.0	139.0	0.0	13508.0	7555.0	4403.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	22.0	38.0	124.0	115.0	329.0	1133.0	81.0	89.0	13516.0	14366.0	10.0	8.0	7542.0	6840.0	1953.0	0.0	0.0	0.0	0.0	915.0	3343.0	0.0	0.0	26459.0	24915.0	199.0	129.0	32.0	104.0	0.0	0.0	154.0	154.0	855.0	545.0	15.0	11.0	0.0	129.0	122.0	0.0	13.0	13.0	0.0	10364.0	4706.0	31.0	0.0	959.0	4262.0	4254.0	389.0	27.0	4586.0	2326.0	6327.0	3671.0	18181.0	0.0	6957.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	10.0	0.0	0.0	1774.0	0.0	0.0	0.0	0.0	0.0	417.0	1391.0	967.0	553.0	115.0	60.0	4808.0	1572.0	2315.0	2876.0	2.0	0.0	44.0	0.0	545.0	332.0	3672.0	4555.0	563.0	47.0	0.0	0.0	52.0	0.0	0.0	11.0	6656.0	8679.0	0.0	0.0	0.0
d46e2205f0c6ecf67b51f83d111c509c	1564.0	1683.0	821.0	7272.0	2664.0	26.0	44.0	22.0	141.0	2.0	0.0	17.0	67.0	5.0	1098.0	844.0	193.0	169.0	60.0	205.0	14.0	74.0	39.0	37.0	0.0	0.0	102.0	82.0	102.0	11.0	450.0	187.0	29.0	303.0	5.0	55.0	46.0	59.0	7.0	15.0	354.0	463.0	93.0	37.0	7.0	3640.0	5324.0	16.0	81.0	43.0	940.0	652.0	65.0	19.0	7.0	693.0	12900.0	14223.0	32563.0	285.0	376.0	45.0	62.0	10.0	12.0	28.0	20.0	4.0	18.0	454.0	70.0	25456.0	491.0	220.0	0.0	4.0	8879.0	6752.0	0.0	54.0	2218.0	4354.0	70.0	38.0	34.0	19.0	35.0	52.0	161.0	61.0	791.0	502.0	15.0	35.0	113.0	86.0	180.0	993.0	1067.0	1466.0	1190.0	956.0	2166.0	36.0	28.0	122.0	39.0	10.0	72.0	21.0	508.0	381.0	46.0	42.0	3476.0	55.0	1515.0	1979.0	1435.0	23.0	26.0	3715.0	3674.0	10.0	38.0	8.0	15.0	25.0	3029.0	144.0	16.0	11.0	24.0	0.0	15.0	0.0	0.0	5.0	11.0	0.0	661.0	316.0	0.0	26.0	3262.0	386.0	37.0	225.0	5.0	20.0	79.0	129.0	1294.0	27.0	18.0	35.0	1957.0	2544.0	2360.0	2534.0	4832.0	4087.0	101.0	561.0	309.0
8e175abe6a746b8f33bae9cd7c8192bb	0.0	0.0	0.0	5.0	0.0	175.0	457.0	452.0	98.0	216.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	37.0	32.0	4751.0	92.0	0.0	0.0	53.0	1969.0	40.0	71.0	0.0	0.0	868.0	1021.0	0.0	0.0	497.0	0.0	1554.0	0.0	0.0	137.0	362.0	297.0	0.0	64.0	0.0	1140.0	1187.0	111.0	0.0	19.0	15.0	26.0	27.0	74.0	82.0	65.0	37.0	46.0	34.0	120.0	129.0	2268.0	1893.0	1154.0	182.0	115.0	471.0	746.0	13.0	10.0	1462.0	1551.0	4057.0	3466.0	509.0	677.0	235.0	273.0	420.0	307.0	38.0	43.0	232.0	250.0	487.0	487.0	100.0	1836.0	1225.0	0.0	0.0	530.0	485.0	36.0	13.0	15.0	0.0	199.0	0.0	0.0	46.0	0.0	0.0	0.0	628.0	549.0	12665.0	53.0	1739.0	0.0	23.0	1148.0	616.0	394.0	254.0	50.0	37.0	273.0	188.0	152.0	1255.0	0.0	0.0	380.0	214.0	74.0	519.0	462.0	9282.0	12910.0	483.0	378.0	2500.0	3386.0	8315.0	2315.0	0.0	0.0	144.0	0.0	218.0	163.0	1562.0	3169.0	33.0	5252.0	147.0	528.0	34.0	36.0	2173.0	2442.0	473.0	314.0	13.0	448.0	1054.0
fd44d4cb468fd7dc9b3227867714ed87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4037.0	0.0	0.0	0.0	0.0	0.0	0.0	7815.0	4067.0	0.0	0.0	0.0	0.0	364.0	247.0	0.0	0.0	0.0	0.0	1147.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1984.0	2465.0	0.0	0.0	0.0	0.0	195.0	111.0	0.0	0.0	0.0	0.0	4322.0	6476.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4642.0	8187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10843.0	11960.0	0.0	0.0	0.0	0.0	366.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.0	131.0	0.0	4989.0	0.0	0.0	17084.0	617.0	0.0	0.0	0.0	101.0	0.0	99.0	0.0	0.0	0.0	121.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	323.0	0.0	0.0	415.0	0.0	4332.0	6498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1350.0	2929.0
59777186ad2e0947e97615b5d6225136	110.0	61.0	42.0	0.0	0.0	1177.0	1956.0	1428.0	372.0	1617.0	1610.0	0.0	0.0	0.0	593.0	989.0	311.0	135.0	0.0	118.0	0.0	0.0	0.0	916.0	0.0	0.0	131.0	347.0	2497.0	27.0	0.0	0.0	51.0	1967.0	3026.0	3484.0	263.0	118.0	1634.0	1723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	885.0	287.0	219.0	51.0	244.0	135.0	5130.0	3465.0	0.0	0.0	0.0	0.0	284.0	426.0	181.0	156.0	0.0	0.0	83.0	139.0	332.0	1086.0	1331.0	1158.0	0.0	27.0	0.0	283.0	391.0	0.0	0.0	2869.0	1855.0	38.0	0.0	2235.0	2265.0	332.0	572.0	0.0	30.0	0.0	26.0	1775.0	1648.0	2506.0	3245.0	747.0	276.0	162.0	0.0	11.0	0.0	0.0	1739.0	536.0	34.0	8.0	692.0	0.0	0.0	203.0	17.0	0.0	0.0	1063.0	939.0	48.0	428.0	856.0	0.0	0.0	1570.0	712.0	375.0	324.0	1032.0	46.0	1661.0	1130.0	185.0	126.0	0.0	0.0	2026.0	213.0	180.0	2138.0	2459.0	0.0	0.0	2799.0	3137.0	29.0	0.0	2891.0	1202.0	0.0	0.0	0.0	0.0	1844.0	1115.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	184.0	1267.0	1451.0	219.0	94.0	276.0	1255.0	3454.0
9e3226efaf559eb14a478f880462cb8a	1153.0	494.0	395.0	0.0	0.0	0.0	15.0	0.0	0.0	70.0	106.0	0.0	0.0	0.0	388.0	520.0	79.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	39.0	74.0	0.0	957.0	765.0	0.0	0.0	3188.0	919.0	0.0	0.0	142.0	114.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	17.0	0.0	59.0	2184.0	2969.0	0.0	218.0	8.0	47.0	0.0	0.0	12.0	0.0	138.0	1080.0	413.0	1149.0	1508.0	1799.0	678.0	392.0	473.0	296.0	173.0	0.0	1180.0	1113.0	1679.0	2139.0	82.0	165.0	93.0	96.0	1364.0	734.0	249.0	208.0	78.0	126.0	43.0	64.0	521.0	335.0	1107.0	1194.0	0.0	128.0	278.0	3466.0	2404.0	0.0	0.0	3538.0	3663.0	91.0	32.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	274.0	86.0	269.0	343.0	5.0	50.0	5.0	1151.0	2042.0	330.0	255.0	115.0	51.0	95.0	604.0	326.0	1622.0	573.0	248.0	21.0	51.0	3931.0	2591.0	791.0	222.0	0.0	0.0	0.0	193.0	56.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	101.0	141.0	1829.0	3456.0	895.0	0.0	13.0	33.0	1898.0	1249.0	33.0	128.0	558.0	807.0	27.0	55.0	116.0
6616dc3bd6aeb3e26b9b2218290ea574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1278.0	1331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	566.0	0.0	0.0	2795.0	734.0	327.0	1201.0	0.0	0.0	0.0	0.0	0.0	0.0	611.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11793.0	13995.0	0.0	0.0	0.0	0.0	0.0	2334.0	2791.0	0.0	0.0	874.0	601.0	9.0	0.0	11.0	11.0	5345.0	4673.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	1380.0	0.0	0.0	8.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2377.0	1345.0	0.0	0.0	0.0	0.0	0.0	1550.0	516.0	456.0	241.0	1765.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	497.0	173.0	618.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2360.0	3443.0	0.0	0.0	2530.0	1147.0	0.0	0.0	799.0	1943.0	1710.0
c24e0e391aa836b5eae25567c7eb89ee	30.0	41.0	20.0	946.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	502.0	1701.0	849.0	26.0	71.0	48.0	68.0	37.0	65.0	0.0	32.0	44.0	0.0	0.0	35.0	19.0	0.0	113.0	0.0	22.0	0.0	0.0	0.0	121.0	64.0	0.0	18.0	0.0	0.0	37.0	21.0	329.0	0.0	477.0	270.0	62.0	0.0	0.0	29.0	30.0	53.0	108.0	103.0	49.0	23.0	3133.0	13.0	0.0	47.0	52.0	1915.0	469.0	890.0	2305.0	404.0	84.0	597.0	705.0	68.0	21.0	413.0	70.0	136.0	239.0	225.0	1821.0	915.0	0.0	0.0	429.0	642.0	289.0	144.0	29.0	17.0	14.0	0.0	339.0	291.0	0.0	4.0	10.0	20.0	0.0	418.0	211.0	1863.0	1894.0	501.0	416.0	1231.0	530.0	0.0	0.0	217.0	157.0	141.0	0.0	0.0	83.0	116.0	0.0	0.0	0.0	0.0	33.0	1982.0	547.0	0.0	0.0	0.0	0.0	0.0	262.0	88.0	111.0	93.0	526.0	72.0	0.0	0.0	0.0	2659.0	66.0	2373.0	2423.0	2442.0	30.0	5.0	2098.0	1652.0	587.0	70.0	10126.0	228.0	141.0	333.0	16.0	24.0	229.0	750.0	163.0	2730.0	0.0	0.0	134.0	64.0	0.0	0.0	280.0	235.0	189.0	0.0	0.0
